# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 10000
# id = 4
# data
#   file = bernoulli_4.data.R
# init = 2 (Default)
# random
#   seed = 2640066759
# output
#   file = bernoulli_variational_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,log_p__,log_g__,theta
0,-9.36162,-1.45592,0.126074
0,-8.53538,-0.650504,0.173155
0,-7.7607,-0.0415622,0.268547
0,-9.93691,-2.19965,0.638653
0,-7.64158,-0.00536085,0.322155
0,-7.81101,-0.257556,0.415973
0,-7.66368,-0.075677,0.364514
0,-8.24261,-0.396291,0.19805
0,-7.9827,-0.436791,0.451051
0,-7.97516,-0.42921,0.449723
0,-8.78048,-0.877161,0.156492
0,-8.67292,-1.08602,0.539594
0,-10.1624,-2.33613,0.0965706
0,-8.1373,-0.588699,0.475685
0,-10.2751,-2.49324,0.659
0,-7.68267,-0.103642,0.37468
0,-7.68355,-0.104873,0.375096
0,-8.44487,-0.569831,0.180155
0,-8.50311,-0.621544,0.17559
0,-7.6661,-0.0794564,0.36598
0,-7.72302,-0.156072,0.390771
0,-8.80212,-0.897704,0.155156
0,-7.81843,-0.265689,0.417774
0,-8.00808,-0.462181,0.455423
0,-7.72544,-0.159035,0.391599
0,-7.85386,-0.303893,0.425911
0,-7.64362,-0.00345568,0.319226
0,-7.74066,-0.177409,0.396584
0,-8.18776,-0.637122,0.482876
0,-8.57384,-0.685302,0.170334
0,-7.70701,-0.0143005,0.284247
0,-7.76245,-0.042554,0.268105
0,-11.5256,-4.03367,0.0639819
0,-8.00894,-0.46303,0.455567
0,-8.02031,-0.474342,0.457477
0,-9.14668,-1.23556,0.136158
0,-8.50854,-0.626404,0.175176
0,-7.64165,-0.0332725,0.344756
0,-9.16862,-1.528,0.584052
0,-7.73606,-0.0282342,0.275155
0,-7.8307,-0.0841875,0.253055
0,-8.0055,-0.207624,0.225035
0,-10.5386,-2.78022,0.0858517
0,-8.40628,-0.842323,0.510717
0,-9.14383,-1.23269,0.1363
0,-10.2373,-2.46048,0.656817
0,-7.67214,-0.0020496,0.298539
0,-7.72404,-0.157323,0.391122
0,-7.63904,-0.0240472,0.339027
0,-7.72129,-0.15394,0.390171
0,-13.6527,-5.46486,0.796671
0,-7.98784,-0.194402,0.227439
0,-9.30537,-1.64837,0.594819
0,-7.94659,-0.164074,0.233361
0,-7.83924,-0.089738,0.251401
0,-7.83271,-0.0854878,0.252662
0,-8.32049,-0.461927,0.190737
0,-7.8895,-0.123602,0.242394
0,-7.87779,-0.329197,0.431041
0,-8.19671,-0.35837,0.202659
0,-8.45456,-0.578385,0.179379
0,-9.44621,-1.54456,0.122406
0,-8.01509,-0.469157,0.456604
0,-7.91105,-0.138655,0.238854
0,-8.5951,-0.704669,0.16881
0,-7.99488,-0.448998,0.453168
0,-7.71534,-0.0180488,0.281458
0,-8.70991,-0.810741,0.16099
0,-7.66379,-0.000499036,0.303032
0,-7.69488,-0.120226,0.380109
0,-7.66064,-0.000162235,0.304924
0,-7.63843,-0.0203874,0.336467
0,-7.84869,-0.0959559,0.249616
0,-9.40082,-1.49687,0.124355
0,-8.75794,-1.16265,0.547945
0,-7.68485,-0.00568863,0.29269
0,-8.6902,-0.792355,0.162286
0,-9.58352,-1.89191,0.615203
0,-7.89108,-0.124693,0.242129
0,-7.90181,-0.132166,0.240351
0,-7.93144,-0.384818,0.441713
0,-7.71139,-0.0162418,0.28276
0,-8.28387,-0.728166,0.495708
0,-8.00909,-0.210329,0.224554
0,-8.45148,-0.575662,0.179625
0,-7.78917,-0.058191,0.261766
0,-7.71568,-0.146962,0.388179
0,-7.97385,-0.427887,0.44949
0,-8.04571,-0.499461,0.461642
0,-8.39224,-0.523729,0.184485
0,-7.64993,-0.000692489,0.312689
0,-7.64978,-0.0516946,0.354278
0,-7.76348,-0.0431385,0.267847
0,-7.95294,-0.406737,0.445719
0,-11.5797,-4.10599,0.0629891
0,-7.64898,-0.0501263,0.353537
0,-7.84841,-0.298073,0.424703
0,-7.6382,-0.017617,0.334379
0,-8.60731,-0.715824,0.167947
0,-7.88865,-0.123016,0.242536
0,-7.93629,-0.389785,0.44263
0,-7.63835,-0.0196379,0.335916
0,-8.07274,-0.525997,0.465935
0,-8.24757,-0.400425,0.197566
0,-9.90603,-2.04454,0.104884
0,-7.70863,-0.138073,0.385577
0,-7.86867,-0.109344,0.245987
0,-8.03803,-0.491881,0.460396
0,-7.64305,-0.00390702,0.31998
0,-7.63839,-0.0129546,0.330469
0,-7.81515,-0.0742442,0.25618
0,-8.4018,-0.838176,0.510191
0,-7.69903,-0.12569,0.381821
0,-8.77295,-0.870033,0.156962
0,-7.65976,-9.8797e-05,0.305477
0,-8.24739,-0.40027,0.197584
0,-8.11424,-0.566405,0.472278
0,-7.67483,-0.0924985,0.370803
0,-7.98647,-0.193383,0.227629
0,-8.44471,-0.569689,0.180168
0,-7.74372,-0.181046,0.397542
0,-7.65265,-0.000229387,0.310457
0,-8.97746,-1.06717,0.144992
0,-7.68756,-0.00661008,0.291558
0,-8.08509,-0.268814,0.214994
0,-7.64237,-0.00452343,0.320944
0,-7.72162,-0.154336,0.390283
0,-8.07204,-0.52532,0.465827
0,-7.83624,-0.0877794,0.251978
0,-7.98491,-0.439011,0.451439
0,-7.6621,-0.000297452,0.304035
0,-8.32563,-0.767317,0.500981
0,-7.96195,-0.175271,0.231103
0,-8.88233,-1.27407,0.559566
0,-8.55043,-0.664087,0.172041
0,-8.55773,-0.981439,0.527667
0,-7.97347,-0.427507,0.449423
0,-7.89379,-0.345939,0.434336
0,-7.65913,-0.0683254,0.361562
0,-8.03111,-0.485037,0.459263
0,-7.74839,-0.034764,0.271746
0,-10.4112,-2.6113,0.666692
0,-7.80555,-0.251546,0.414626
0,-9.25866,-1.34948,0.13076
0,-8.79195,-0.88804,0.155782
0,-7.64081,-0.00637148,0.3235
0,-7.94926,-0.16601,0.232964
0,-7.96262,-0.175761,0.231006
0,-7.83171,-0.0848381,0.252858
0,-8.07401,-0.260152,0.216321
0,-7.91255,-0.139714,0.238614
0,-7.6852,-0.107152,0.375861
0,-8.00226,-0.45637,0.454433
0,-7.67618,-0.00306734,0.29657
0,-7.63837,-0.0197911,0.336029
0,-8.22339,-0.380336,0.199952
0,-8.27258,-0.421359,0.195166
0,-7.74057,-0.0305834,0.273884
0,-8.45793,-0.581366,0.179111
0,-7.99637,-0.450494,0.453425
0,-9.30447,-1.39665,0.128643
0,-8.1162,-0.293366,0.211375
0,-8.8932,-0.985077,0.149736
0,-7.64774,-0.00131918,0.314696
0,-8.15391,-0.604694,0.478091
0,-8.74516,-0.843804,0.158716
0,-7.641,-0.00609721,0.323146
0,-9.11054,-1.19922,0.137973
0,-8.64017,-1.05638,0.536278
0,-7.69808,-0.124449,0.381435
0,-7.63901,-0.0101338,0.327764
0,-8.09069,-0.54353,0.468715
0,-8.15111,-0.321307,0.207488
0,-7.81888,-0.0766094,0.255416
0,-9.39622,-1.49205,0.124555
0,-7.6537,-0.000123586,0.309654
0,-7.64142,-0.0325857,0.344358
0,-7.99758,-0.20168,0.226104
0,-9.06923,-1.15792,0.140094
0,-8.27116,-0.716202,0.494069
0,-8.46815,-0.590417,0.178303
0,-7.67068,-0.00172173,0.299276
0,-8.13232,-0.306216,0.209559
0,-7.79889,-0.244174,0.412953
0,-7.66793,-0.00116225,0.300724
0,-7.73934,-0.0299401,0.274227
0,-9.00245,-1.09175,0.143632
0,-7.97091,-0.181853,0.229816
0,-8.05574,-0.509334,0.463251
0,-7.63862,-0.0217338,0.337432
0,-8.20518,-0.365326,0.20179
0,-8.907,-0.998448,0.148941
0,-8.32956,-0.770989,0.501468
0,-7.64021,-0.0287632,0.342066
0,-8.18697,-0.636363,0.482766
0,-7.90514,-0.357728,0.436612
0,-8.78491,-1.18688,0.550523
0,-7.63864,-0.0218209,0.337494
0,-9.74533,-1.86639,0.110588
0,-7.65072,-0.000526025,0.312013
0,-7.6684,-0.0829647,0.367311
0,-10.0794,-2.24077,0.0991629
0,-8.01871,-0.217603,0.223281
0,-7.64856,-0.00105161,0.313914
0,-7.63821,-0.0148931,0.332165
0,-8.10413,-0.556597,0.470759
0,-7.65266,-0.0571102,0.356756
0,-7.92091,-0.145633,0.23729
0,-8.46401,-0.586741,0.17863
0,-8.73673,-0.835874,0.159255
0,-9.57841,-1.6852,0.116974
0,-8.26357,-0.709052,0.493083
0,-7.71748,-0.149208,0.388825
0,-7.88008,-0.117113,0.243997
0,-7.71944,-0.0199734,0.280144
0,-8.5829,-1.00437,0.530338
0,-9.90915,-2.04803,0.104777
0,-7.70242,-0.1301,0.383177
0,-7.63856,-0.0119594,0.329551
0,-8.06564,-0.253636,0.217338
0,-7.69067,-0.00771949,0.290298
0,-7.63854,-0.0120599,0.329645
0,-8.01044,-0.464533,0.455822
0,-8.49108,-0.920473,0.520403
0,-7.92495,-0.378162,0.440476
0,-7.78593,-0.0562394,0.262501
0,-7.68531,-0.107306,0.375912
0,-7.66702,-0.000997062,0.301217
0,-9.89878,-2.03642,0.105132
0,-8.60388,-1.02345,0.532536
0,-9.76349,-1.88634,0.109923
0,-9.23903,-1.59003,0.589663
0,-7.64191,-0.0339971,0.345172
0,-8.11865,-0.57068,0.472936
0,-8.83912,-1.23545,0.555605
0,-7.98528,-0.192497,0.227794
0,-8.71814,-0.818441,0.160454
0,-7.69076,-0.114716,0.378346
0,-8.72638,-0.826165,0.159921
0,-8.43966,-0.565236,0.180575
0,-7.66947,-0.0845932,0.36792
0,-8.87854,-0.97092,0.150587
0,-8.05612,-0.24626,0.218509
0,-7.63899,-0.0237832,0.338849
0,-8.2602,-0.705874,0.492643
0,-7.68394,-0.00538741,0.293081
0,-7.66188,-0.072804,0.363377
0,-7.66566,-0.0787686,0.365715
0,-7.73701,-0.173055,0.395425
0,-7.72346,-0.156608,0.390922
0,-7.66118,-0.0716742,0.362924
0,-7.68856,-0.11174,0.377377
0,-7.64033,-0.00711628,0.324426
0,-7.64797,-0.00123824,0.314468
0,-7.72494,-0.0226307,0.278436
0,-7.80161,-0.0657823,0.25903
0,-9.23956,-1.32991,0.131657
0,-9.40588,-1.73655,0.602406
0,-7.64048,-0.00686727,0.324122
0,-7.68413,-0.10567,0.375364
0,-7.79167,-0.0597022,0.261206
0,-7.68741,-0.00655663,0.291621
0,-8.21178,-0.370757,0.201119
0,-7.65098,-0.0539928,0.355344
0,-7.67574,-0.0938183,0.371273
0,-8.52797,-0.954265,0.524459
0,-7.6395,-0.00877599,0.326332
0,-9.82827,-2.10518,0.631703
0,-7.63837,-0.019868,0.336086
0,-12.9608,-4.84437,0.775261
0,-8.54358,-0.968524,0.526148
0,-7.65826,-0.0668687,0.36096
0,-7.66437,-0.000577348,0.3027
0,-9.4742,-1.79637,0.607416
0,-7.91378,-0.366664,0.438314
0,-7.65664,-0.0641243,0.359809
0,-8.57844,-0.689486,0.170002
0,-7.66604,-0.0793606,0.365943
0,-7.91497,-0.141427,0.238228
0,-8.31941,-0.461004,0.190835
0,-7.73983,-0.0301969,0.27409
0,-8.77051,-0.86772,0.157115
0,-7.77463,-0.0495591,0.26513
0,-8.20199,-0.362703,0.202116
0,-7.64112,-0.00593576,0.322934
0,-8.0352,-0.489089,0.459934
0,-7.64651,-0.0450364,0.351057
0,-7.63817,-0.0167856,0.333722
0,-7.7253,-0.0228078,0.278326
0,-7.79817,-0.0636635,0.259775
0,-8.2323,-0.387726,0.199064
0,-7.76525,-0.0441451,0.267407
0,-7.93786,-0.157765,0.234674
0,-7.68949,-0.113002,0.37779
0,-7.64617,-0.00195251,0.316278
0,-9.03471,-1.40959,0.572954
0,-8.06868,-0.522029,0.465299
0,-7.68538,-0.00586321,0.292469
0,-7.99149,-0.197125,0.226936
0,-7.95039,-0.166832,0.232796
0,-8.53785,-0.652735,0.172971
0,-8.01768,-0.216824,0.223417
0,-7.88805,-0.122598,0.242638
0,-7.64065,-0.0302301,0.342962
0,-8.13531,-0.308609,0.209226
0,-8.44257,-0.567801,0.18034
0,-8.10705,-0.55944,0.4712
0,-7.70367,-0.131711,0.383667
0,-9.10761,-1.19628,0.138122
0,-10.2258,-2.45048,0.656147
0,-7.76937,-0.0465072,0.266396
0,-7.66872,-0.0834581,0.367496
0,-8.2608,-0.706432,0.49272
0,-7.90958,-0.137622,0.23909
0,-10.3494,-2.5577,0.663233
0,-8.59353,-0.703236,0.168922
0,-7.75989,-0.0411117,0.26875
0,-8.04042,-0.494246,0.460785
0,-7.81245,-0.25914,0.416326
0,-7.81799,-0.265209,0.417668
0,-8.798,-0.89379,0.155409
0,-7.6467,-0.0454404,0.351258
0,-9.95383,-2.09823,0.103263
0,-7.86947,-0.109882,0.245846
0,-7.6441,-0.0396177,0.348265
0,-10.4423,-2.66468,0.0884464
0,-7.64902,-0.000922067,0.3135
0,-7.74489,-0.182439,0.397906
0,-8.989,-1.07851,0.144361
0,-10.5464,-2.78962,0.0856458
0,-7.79154,-0.235987,0.411067
0,-8.30317,-0.746285,0.498165
0,-8.04961,-0.503303,0.46227
0,-7.73231,-0.0263128,0.276237
0,-8.2525,-0.698604,0.491633
0,-8.05169,-0.505351,0.462604
0,-7.79479,-0.239616,0.411907
0,-8.05577,-0.245984,0.218554
0,-7.91211,-0.139406,0.238684
0,-7.97754,-0.186754,0.228877
0,-7.63956,-0.0263158,0.340521
0,-7.80012,-0.0648646,0.259351
0,-7.64848,-0.00107609,0.31399
0,-8.9443,-1.03472,0.14683
0,-7.64832,-0.0488087,0.352907
0,-7.6463,-0.00188932,0.316133
0,-8.63835,-0.744334,0.165786
0,-8.37997,-0.817935,0.507601
0,-7.6431,-0.0371542,0.346937
0,-8.29138,-0.735221,0.496669
0,-7.86335,-0.105752,0.246934
0,-7.68105,-0.00447107,0.294343
0,-9.52042,-1.6232,0.119314
0,-7.65251,-0.000246811,0.31057
0,-7.66637,-0.0798616,0.366135
0,-7.63931,-0.00927054,0.326865
0,-8.26993,-0.715048,0.49391
0,-7.63973,-0.00826776,0.325768
0,-7.72669,-0.0234908,0.277907
0,-7.97259,-0.183092,0.229577
0,-7.73391,-0.0271278,0.275773
0,-7.65456,-6.22937e-05,0.309013
0,-7.81853,-0.0763824,0.255489
0,-8.09739,-0.550051,0.469738
0,-7.74441,-0.181871,0.397758
0,-7.72133,-0.0208797,0.279549
0,-7.6382,-0.0177248,0.334463
0,-8.20698,-0.3668,0.201607
0,-9.14385,-1.23271,0.136299
0,-8.76384,-1.16795,0.548512
0,-8.25058,-0.402934,0.197274
0,-7.69364,-0.118582,0.379587
0,-9.92459,-2.18894,0.637876
0,-7.8792,-0.330687,0.431338
0,-9.69868,-1.81536,0.112323
0,-7.81588,-0.0747036,0.25603
0,-7.67812,-0.00360507,0.295665
0,-8.69719,-0.79887,0.161824
0,-8.38134,-0.819205,0.507765
0,-7.68742,-0.110191,0.376869
0,-7.98826,-0.19471,0.227382
0,-7.76083,-0.0416392,0.268512
0,-8.12929,-0.303795,0.209897
0,-8.65218,-0.757094,0.164839
0,-7.77642,-0.0506018,0.264707
0,-7.95681,-0.171508,0.231852
0,-9.9994,-2.1497,0.10175
0,-8.4181,-0.853266,0.512101
0,-9.64523,-1.75725,0.114358
0,-7.76954,-0.211105,0.405144
0,-7.69301,-0.00858705,0.289376
0,-7.76913,-0.210639,0.40503
0,-7.78275,-0.226118,0.408754
0,-8.41397,-0.54269,0.182672
0,-8.03029,-0.226412,0.221775
0,-7.91466,-0.367575,0.438486
0,-7.88251,-0.118787,0.243579
0,-7.64071,-0.0304129,0.343072
0,-8.23982,-0.686614,0.489956
0,-7.73041,-0.16509,0.39327
0,-12.8756,-5.95163,0.0437419
0,-7.64057,-0.029963,0.3428
0,-9.18481,-1.54228,0.585355
0,-10.2633,-2.48301,0.658321
0,-7.6575,-6.09048e-06,0.306956
0,-8.51538,-0.632534,0.174656
0,-8.59655,-0.705988,0.168707
0,-8.98004,-1.0697,0.144851
0,-7.64596,-0.00205144,0.316501
0,-7.64613,-0.044208,0.35064
0,-7.94933,-0.166062,0.232953
0,-7.74411,-0.0324638,0.272904
0,-7.98654,-0.193429,0.22762
0,-8.67269,-0.776079,0.163454
0,-8.65163,-0.75658,0.164877
0,-7.65486,-0.0610472,0.35849
0,-9.91048,-2.04952,0.104731
0,-8.69138,-1.10269,0.541438
0,-8.39849,-0.529175,0.183959
0,-7.87043,-0.110536,0.245676
0,-8.60505,-0.71376,0.168106
0,-7.68136,-0.004567,0.294205
0,-7.63868,-0.0113753,0.328994
0,-8.40984,-0.539082,0.183013
0,-8.37643,-0.510008,0.185826
0,-9.47807,-1.57823,0.121065
0,-8.31711,-0.759339,0.499917
0,-8.42049,-0.548394,0.182136
0,-8.3588,-0.798254,0.505052
0,-9.11842,-1.20712,0.137574
0,-7.84478,-0.294191,0.423891
0,-7.66143,-0.000230975,0.304439
0,-9.01977,-1.10885,0.1427
0,-7.66958,-0.00148838,0.299846
0,-8.52277,-0.639164,0.174099
0,-8.19906,-0.360301,0.202416
0,-8.08935,-0.272156,0.21449
0,-8.94098,-1.03149,0.147016
0,-8.13703,-0.309987,0.209035
0,-7.8571,-0.101557,0.248065
0,-7.65533,-0.0618733,0.358847
0,-8.29913,-0.742496,0.497654
0,-8.66456,-0.768545,0.164
0,-8.19354,-0.642637,0.483678
0,-7.81569,-0.0745815,0.25607
0,-7.65472,-0.0608059,0.358385
0,-7.84676,-0.296307,0.424334
0,-10.0723,-2.23262,0.0993898
0,-8.79241,-1.1936,0.551234
0,-7.6444,-0.0403165,0.348635
0,-7.64786,-0.00127491,0.314572
0,-9.059,-1.43112,0.575011
0,-8.50373,-0.932073,0.521804
0,-8.21287,-0.371653,0.201009
0,-10.0185,-2.27052,0.643733
0,-7.6438,-0.0388799,0.347872
0,-7.65126,-0.0545125,0.355582
0,-8.76689,-0.864302,0.157342
0,-7.64655,-0.00177859,0.315873
0,-14.1726,-5.9366,0.811175
0,-7.66039,-0.000142238,0.305084
0,-7.63895,-0.0103263,0.327959
0,-8.3777,-0.815824,0.507329
0,-11.4677,-3.52926,0.718689
0,-7.64717,-0.00152708,0.31525
0,-8.67052,-0.774066,0.163599
0,-7.81267,-0.072677,0.256693
0,-9.1974,-1.28692,0.133672
0,-8.02709,-0.223977,0.222188
0,-7.6665,-0.0800608,0.366211
0,-8.2841,-0.431064,0.19408
0,-8.14474,-0.595868,0.476767
0,-8.0583,-0.247948,0.218239
0,-9.24136,-1.33175,0.131573
0,-7.95915,-0.17322,0.23151
0,-8.0774,-0.53056,0.466662
0,-7.85846,-0.102463,0.247818
0,-7.66099,-0.0713626,0.362799
0,-8.00578,-0.207837,0.224997
0,-8.4181,-0.546307,0.182331
0,-7.87035,-0.321372,0.429475
0,-11.1912,-3.59479,0.0705467
0,-7.6389,-0.0233149,0.33853
0,-7.69498,-0.00934034,0.288614
0,-8.05528,-0.245611,0.218614
0,-7.81149,-0.258087,0.416092
0,-7.95198,-0.167986,0.232562
0,-7.9626,-0.175747,0.231009
0,-7.73363,-0.0269826,0.275856
0,-8.27516,-0.719965,0.494586
0,-8.4788,-0.599865,0.177469
0,-7.66762,-0.0817795,0.366864
0,-7.71408,-0.14496,0.387599
0,-7.8145,-0.0738339,0.256313
0,-8.38871,-0.826048,0.508643
0,-9.53904,-1.64305,0.118556
0,-7.64616,-0.00195509,0.316284
0,-9.29884,-1.39083,0.128901
0,-7.84709,-0.0949029,0.249914
0,-8.13542,-0.586885,0.47541
0,-8.3329,-0.774107,0.501881
0,-9.6828,-1.79805,0.112922
0,-8.15288,-0.603701,0.477942
0,-7.99032,-0.196248,0.227098
0,-7.67815,-0.00361262,0.295653
0,-7.6745,-0.0920258,0.370634
0,-8.8343,-1.23114,0.555158
0,-10.4296,-2.62722,0.66771
0,-7.66786,-0.00115022,0.300759
0,-7.87143,-0.111212,0.245501
0,-7.70294,-0.0125583,0.285674
0,-7.68374,-0.105131,0.375183
0,-7.79171,-0.0597243,0.261198
0,-7.78015,-0.0528039,0.26383
0,-8.0554,-0.508997,0.463197
0,-8.91299,-1.30141,0.56233
0,-7.65566,-1.53214e-05,0.308222
0,-7.71733,-0.0189775,0.280815
0,-7.65828,-2.57735e-05,0.306439
0,-8.64488,-0.750351,0.165338
0,-8.24876,-0.695063,0.491139
0,-8.16546,-0.615777,0.47974
0,-7.92973,-0.151926,0.235918
0,-10.0294,-2.18373,0.10077
0,-7.65014,-0.0523905,0.354603
0,-7.8052,-0.251167,0.41454
0,-7.64819,-0.0485412,0.352778
0,-8.40669,-0.842705,0.510766
0,-8.60038,-0.709494,0.168435
0,-10.0465,-2.29489,0.645454
0,-7.68689,-0.00637825,0.291835
0,-8.44839,-0.572929,0.179873
0,-7.68032,-0.00425037,0.294667
0,-8.01661,-0.216018,0.223557
0,-7.7304,-0.0253468,0.276798
0,-8.08956,-0.272321,0.214465
0,-7.65492,-4.32699e-05,0.308751
0,-8.01543,-0.215118,0.223713
0,-7.64613,-0.0442189,0.350646
0,-8.04712,-0.239315,0.219633
0,-9.06987,-1.15856,0.14006
0,-7.64067,-0.00656869,0.32375
0,-8.13559,-0.308837,0.209194
0,-7.68678,-0.109326,0.376583
0,-7.7633,-0.0430349,0.267892
0,-7.70114,-0.0118082,0.286321
0,-8.09838,-0.55101,0.469888
0,-8.52399,-0.950625,0.524026
0,-7.6393,-0.00928715,0.326883
0,-8.03648,-0.23115,0.220979
0,-9.20201,-1.2916,0.13345
0,-9.06934,-1.15803,0.140088
0,-7.97598,-0.185596,0.229097
0,-8.16978,-0.619923,0.480353
0,-7.694,-0.119055,0.379737
0,-7.93155,-0.153232,0.235637
0,-7.71223,-0.0166239,0.282478
0,-7.95111,-0.404878,0.445384
0,-7.65505,-3.74178e-05,0.30866
0,-9.48691,-1.58759,0.120696
0,-9.12124,-1.20995,0.137432
0,-8.00251,-0.205372,0.225437
0,-8.7695,-0.866765,0.157178
0,-9.54585,-1.65033,0.11828
0,-8.41878,-0.853891,0.512179
0,-9.41674,-1.51356,0.123666
0,-7.67299,-0.0022503,0.298117
0,-7.72843,-0.162687,0.39261
0,-8.33974,-0.780494,0.502725
0,-8.82682,-1.22444,0.554463
0,-7.71578,-0.0182534,0.281315
0,-7.6499,-0.0519232,0.354385
0,-8.62369,-1.04143,0.534587
0,-8.80862,-1.20814,0.552762
0,-7.77819,-0.220958,0.407526
0,-7.83919,-0.0897048,0.251411
0,-7.66199,-0.0729854,0.363449
0,-8.33124,-0.471107,0.189773
0,-7.76081,-0.20106,0.402663
0,-7.6535,-0.000141129,0.309806
0,-8.02302,-0.477027,0.457927
0,-7.72823,-0.0242551,0.277444
0,-7.63818,-0.0155825,0.332743
0,-7.69296,-0.0085688,0.289395
0,-8.27791,-0.425845,0.194662
0,-7.66285,-0.000381526,0.303584
0,-7.76086,-0.0416521,0.268507
0,-7.70579,-0.134442,0.384492
0,-8.07784,-0.263139,0.215861
0,-8.65967,-0.764014,0.164331
0,-8.3389,-0.779707,0.502621
0,-10.3977,-2.61168,0.0896794
0,-7.69328,-0.00869126,0.289269
0,-8.78681,-1.18858,0.550703
0,-7.7908,-0.235161,0.410876
0,-7.75653,-0.196096,0.401415
0,-9.97324,-2.12011,0.102615
0,-8.06879,-0.522138,0.465317
0,-7.66901,-0.00137143,0.300149
0,-9.12476,-1.21349,0.137254
0,-7.68622,-0.00614894,0.292114
0,-11.3584,-3.43404,0.713858
0,-7.93988,-0.15922,0.234369
0,-7.63833,-0.0133954,0.330865
0,-7.68994,-0.113617,0.37799
0,-8.11976,-0.571752,0.473101
0,-9.94917,-2.09297,0.10342
0,-8.08091,-0.265542,0.215492
0,-7.84698,-0.0948252,0.249936
0,-7.97468,-0.42872,0.449637
0,-8.27586,-0.42412,0.194855
0,-7.65651,-8.91606e-07,0.307632
0,-7.71832,-0.150258,0.389125
0,-7.69127,-0.0079407,0.290058
0,-7.6541,-0.0597088,0.357907
0,-7.95606,-0.409911,0.446291
0,-7.76801,-0.0457212,0.266729
0,-7.64084,-0.0308376,0.343327
0,-8.23596,-0.390758,0.198704
0,-7.67124,-0.0872334,0.368897
0,-8.23132,-0.386907,0.199162
0,-9.14372,-1.50603,0.582032
0,-7.83807,-0.286978,0.42237
0,-7.77322,-0.048735,0.265467
0,-8.42647,-0.553639,0.181646
0,-8.42633,-0.553521,0.181657
0,-8.04697,-0.2392,0.219651
0,-8.59312,-0.702859,0.168951
0,-7.64066,-0.00658759,0.323774
0,-8.82972,-0.924035,0.153479
0,-10.2991,-2.49532,0.0924872
0,-7.87838,-0.329822,0.431166
0,-7.75616,-0.0390229,0.269706
0,-7.71958,-0.151821,0.389571
0,-7.6798,-0.00409313,0.294903
0,-8.51395,-0.631244,0.174765
0,-7.81288,-0.0728132,0.256648
0,-7.72174,-0.0210736,0.279423
0,-8.49362,-0.922802,0.520685
0,-9.33096,-1.67084,0.596776
0,-7.66906,-0.00138234,0.30012
0,-8.32199,-0.463211,0.190601
0,-7.73732,-0.0288872,0.274796
0,-8.8372,-0.931192,0.15303
0,-8.60362,-0.712451,0.168207
0,-8.07344,-0.526687,0.466045
0,-7.678,-0.0970736,0.37242
0,-7.84493,-0.294346,0.423924
0,-7.83258,-0.28106,0.421108
0,-8.21991,-0.377464,0.200299
0,-7.78563,-0.229363,0.40952
0,-7.67455,-0.00263853,0.297351
0,-8.26667,-0.416404,0.195727
0,-8.37074,-0.505081,0.186314
0,-7.72436,-0.0223472,0.278613
0,-7.91932,-0.144507,0.23754
0,-7.77358,-0.215719,0.406266
0,-9.78382,-2.0665,0.628796
0,-8.18949,-0.352457,0.203406
0,-9.34584,-1.4395,0.126776
0,-9.26126,-1.6096,0.591405
0,-9.2746,-1.36585,0.130018
0,-8.0221,-0.476116,0.457775
0,-8.05715,-0.247055,0.218382
0,-8.04173,-0.23517,0.220313
0,-7.68215,-0.102926,0.374437
0,-8.55883,-0.671686,0.171425
0,-8.3895,-0.521347,0.184716
0,-7.6408,-0.00637586,0.323506
0,-8.2784,-0.426259,0.194616
0,-7.78173,-0.0537377,0.263464
0,-8.93968,-1.32518,0.564707
0,-8.19115,-0.353819,0.203233
0,-8.80242,-0.897987,0.155138
0,-8.30383,-0.447759,0.192252
0,-9.62706,-1.9299,0.618229
0,-12.8895,-4.78095,0.772907
0,-8.66109,-0.765333,0.164235
0,-8.31202,-0.454715,0.191504
0,-7.94224,-0.395855,0.443743
0,-7.75224,-0.19109,0.400142
0,-7.74903,-0.0351087,0.271576
0,-7.73101,-0.0256511,0.27662
0,-8.69789,-0.799523,0.161778
0,-7.95238,-0.168281,0.232502
0,-9.95632,-2.10103,0.10318
0,-7.63823,-0.0144608,0.331797
0,-7.66629,-0.0797449,0.36609
0,-9.01582,-1.10494,0.142912
0,-7.63934,-0.0254207,0.339939
0,-7.65141,-0.000403931,0.311446
0,-7.79174,-0.0597409,0.261192
0,-7.7843,-0.0552694,0.262872
0,-8.30169,-0.445937,0.192449
0,-7.73687,-0.172889,0.395381
0,-8.26507,-0.71046,0.493277
0,-7.9813,-0.189538,0.228349
0,-8.59257,-0.702359,0.16899
0,-8.27783,-0.722483,0.494931
0,-7.67388,-0.00246854,0.297679
0,-8.80869,-1.2082,0.552768
0,-9.16851,-1.25762,0.135079
0,-7.63992,-0.0277156,0.341412
0,-7.69396,-0.119004,0.379721
0,-7.7394,-0.175911,0.396187
0,-10.2263,-2.41024,0.0946332
