# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 10000
# id = 3
# data
#   file = bernoulli_3.data.R
# init = 2 (Default)
# random
#   seed = 2640066759
# output
#   file = bernoulli_variational_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,log_p__,log_g__,theta
0,-10.7694,-2.24027,0.685745
0,-9.83609,-2.03627,0.107316
0,-7.8176,-0.139963,0.417573
0,-7.88289,-0.188442,0.432103
0,-7.81077,-0.134863,0.415915
0,-8.35206,-0.528251,0.504233
0,-8.38999,-0.621044,0.184674
0,-9.78783,-1.54372,0.62906
0,-7.74322,-0.0769582,0.273148
0,-8.84321,-0.87711,0.555983
0,-8.19546,-0.450288,0.202787
0,-8.11909,-0.360837,0.473001
0,-8.14841,-0.382018,0.477298
0,-7.99707,-0.281869,0.226174
0,-8.29083,-0.533347,0.193453
0,-8.77767,-0.976172,0.156667
0,-8.76589,-0.822414,0.548709
0,-12.5376,-3.52255,0.760814
0,-7.64297,-0.00251031,0.320094
0,-7.77922,-0.105063,0.264049
0,-7.6436,-0.00559016,0.347616
0,-7.63993,-0.000680689,0.325297
0,-7.7008,-0.0514381,0.382535
0,-7.89872,-0.200125,0.435331
0,-7.63817,-0.000141657,0.333618
0,-7.89605,-0.198654,0.2413
0,-8.35817,-0.532612,0.504975
0,-9.13005,-1.31484,0.136988
0,-7.76369,-0.092887,0.267796
0,-10.0281,-2.24211,0.100812
0,-8.03489,-0.299788,0.459883
0,-8.39017,-0.621205,0.184659
0,-7.63954,-0.00184179,0.340489
0,-7.75327,-0.0916012,0.400449
0,-8.29051,-0.484194,0.496558
0,-7.84476,-0.157176,0.250353
0,-10.2457,-2.48028,0.094055
0,-8.41249,-0.641132,0.182794
0,-8.12098,-0.386342,0.210832
0,-7.75546,-0.0932604,0.401099
0,-8.9595,-1.1491,0.145982
0,-7.64234,-0.002114,0.320985
0,-7.71841,-0.0578535,0.280469
0,-7.64874,-0.00634556,0.313751
0,-8.11136,-0.355249,0.471847
0,-7.96492,-0.255189,0.230674
0,-7.6494,-0.00680049,0.313152
0,-7.64209,-0.00195754,0.32136
0,-9.52804,-1.36037,0.611285
0,-7.6548,-0.010561,0.308839
0,-8.25172,-0.456373,0.49153
0,-9.17325,-1.11015,0.584426
0,-10.3059,-2.54702,0.0922919
0,-8.66994,-0.875598,0.163638
0,-7.66676,-0.0247001,0.366365
0,-12.9632,-3.8382,0.775343
0,-11.0046,-2.40847,0.697411
0,-9.63047,-1.43263,0.618464
0,-7.73923,-0.0738639,0.274259
0,-7.63949,-0.000451078,0.326354
0,-9.25453,-1.43793,0.130953
0,-7.64931,-0.00673865,0.313232
0,-7.83267,-0.147485,0.25267
0,-7.63817,-8.82755e-05,0.333066
0,-9.03559,-1.01301,0.573029
0,-8.16454,-0.423635,0.206038
0,-7.67738,-0.0331364,0.372108
0,-8.91324,-1.10472,0.148585
0,-9.03668,-1.22368,0.141801
0,-7.66724,-0.0194944,0.301094
0,-9.53467,-1.36504,0.611757
0,-8.07413,-0.34655,0.216307
0,-8.21908,-0.43292,0.487173
0,-8.41347,-0.572101,0.51156
0,-8.1967,-0.416825,0.484115
0,-8.08374,-0.35468,0.215155
0,-8.33071,-0.512981,0.501611
0,-8.60807,-0.710559,0.532972
0,-7.64156,-0.00376205,0.344602
0,-7.81467,-0.133118,0.256279
0,-8.10263,-0.348934,0.470533
0,-7.63821,-0.000252765,0.3345
0,-7.78004,-0.111816,0.408026
0,-9.32951,-1.51294,0.127508
0,-7.71777,-0.0573645,0.280673
0,-8.00122,-0.275266,0.454256
0,-8.32128,-0.560135,0.190666
0,-7.70318,-0.0462544,0.285591
0,-10.8015,-3.11204,0.0792422
0,-7.64002,-0.00231757,0.341653
0,-7.63886,-0.00112701,0.338412
0,-8.95654,-1.14624,0.146147
0,-7.66139,-0.0152579,0.304464
0,-8.21073,-0.42692,0.486039
0,-8.45782,-0.681794,0.17912
0,-8.28606,-0.481004,0.495988
0,-7.79559,-0.117977,0.260339
0,-8.01273,-0.283659,0.456208
0,-7.7165,-0.0635459,0.388473
0,-9.00637,-1.1943,0.14342
0,-7.97374,-0.255196,0.44947
0,-7.6846,-0.0322906,0.2928
0,-8.19576,-0.416147,0.483985
0,-8.19225,-0.413623,0.4835
0,-8.57996,-0.690596,0.530028
0,-8.28195,-0.478055,0.495461
0,-7.84677,-0.161685,0.424336
0,-7.83459,-0.149022,0.252297
0,-7.69088,-0.0437261,0.3784
0,-7.7436,-0.0772491,0.273045
0,-7.79705,-0.124592,0.412484
0,-9.19373,-1.37758,0.13385
0,-7.78156,-0.106904,0.263505
0,-9.88358,-2.0868,0.105656
0,-7.98992,-0.275917,0.227153
0,-9.18506,-1.11848,0.585375
0,-7.6441,-0.0032415,0.318622
0,-7.63817,-8.05492e-05,0.332974
0,-7.75598,-0.0868689,0.269752
0,-7.90441,-0.205468,0.239927
0,-8.12153,-0.386812,0.21077
0,-8.35109,-0.586486,0.188017
0,-8.91575,-1.10713,0.148442
0,-7.73821,-0.0801575,0.395808
0,-7.96813,-0.257839,0.230214
0,-7.78143,-0.106807,0.263533
0,-8.65356,-0.860431,0.164746
0,-7.86804,-0.175939,0.246098
0,-7.64151,-0.00160149,0.322274
0,-7.63819,-0.000218932,0.334257
0,-7.86345,-0.172229,0.246917
0,-7.88144,-0.187372,0.431803
0,-7.66133,-0.0152134,0.304501
0,-7.68615,-0.0400252,0.376293
0,-8.42519,-0.580463,0.512924
0,-7.63839,-0.000552657,0.336182
0,-11.8025,-2.98424,0.732838
0,-8.00185,-0.275725,0.454363
0,-8.09285,-0.341849,0.469044
0,-8.01923,-0.288391,0.457296
0,-7.69037,-0.0433296,0.378179
0,-7.66041,-0.0145521,0.305071
0,-8.25186,-0.456473,0.491548
0,-8.56421,-0.67941,0.528358
0,-7.82178,-0.138784,0.254829
0,-12.4771,-3.47795,0.758656
0,-7.90481,-0.204613,0.436547
0,-7.88992,-0.193672,0.242323
0,-7.65607,-0.0160634,0.359391
0,-7.65821,-0.0129769,0.306484
0,-8.34708,-0.524685,0.503624
0,-7.67615,-0.0260261,0.296585
0,-8.2177,-0.431933,0.486987
0,-7.96508,-0.248864,0.447923
0,-8.81678,-1.01303,0.154262
0,-7.78272,-0.107817,0.263237
0,-7.78085,-0.106345,0.263669
0,-8.35517,-0.530469,0.504611
0,-7.63821,-0.000269552,0.334615
0,-7.75151,-0.0902641,0.399922
0,-9.53512,-1.72188,0.118715
0,-9.39211,-1.2645,0.601382
0,-7.64312,-0.00516633,0.346966
0,-7.65365,-0.00975274,0.309688
0,-7.84499,-0.15736,0.25031
0,-7.72911,-0.0732096,0.392837
0,-7.64703,-0.00854961,0.351605
0,-8.16377,-0.422973,0.20612
0,-7.73271,-0.0759599,0.394028
0,-7.68296,-0.0375308,0.374821
0,-8.4286,-0.582897,0.513319
0,-7.64258,-0.00468434,0.346195
0,-8.29599,-0.488121,0.497256
0,-7.71852,-0.0579347,0.280435
0,-7.65262,-0.00902615,0.310484
0,-9.32206,-1.50546,0.127845
0,-8.64044,-0.733524,0.536305
0,-7.91522,-0.214305,0.238188
0,-8.9994,-1.18756,0.143797
0,-7.71252,-0.0604857,0.387027
0,-8.07274,-0.327276,0.465935
0,-8.13273,-0.396371,0.209513
0,-7.8693,-0.176956,0.245875
0,-8.85825,-0.887747,0.557368
0,-7.81839,-0.140559,0.417765
0,-8.9091,-1.10077,0.148821
0,-8.01671,-0.298264,0.223544
0,-8.11399,-0.357154,0.472242
0,-10.1753,-2.40263,0.0961752
0,-8.12425,-0.389125,0.210464
0,-8.43545,-0.587783,0.51411
0,-8.57522,-0.687229,0.529527
0,-8.27732,-0.5215,0.194717
0,-7.91561,-0.212565,0.438671
0,-9.28507,-1.18901,0.593254
0,-9.9367,-2.14362,0.10384
0,-8.6301,-0.726189,0.535247
0,-7.72663,-0.0713154,0.392004
0,-8.95806,-0.958268,0.566327
0,-10.8701,-3.19247,0.077619
0,-7.72337,-0.0616473,0.278919
0,-8.4769,-0.698996,0.177616
0,-7.66377,-0.0169773,0.303043
0,-8.09958,-0.346722,0.47007
0,-11.3888,-2.68469,0.715213
0,-10.4152,-2.66934,0.0891941
0,-8.84762,-1.04223,0.152408
0,-7.66963,-0.021234,0.299824
0,-7.63831,-2.07087e-08,0.331032
0,-8.02252,-0.303121,0.222782
0,-9.60811,-1.7972,0.115801
0,-8.49909,-0.719055,0.175898
0,-8.01208,-0.294388,0.224157
0,-7.69404,-0.0461872,0.379755
0,-7.73793,-0.0799459,0.395719
0,-8.04745,-0.324044,0.219591
0,-10.5876,-2.11064,0.676279
0,-7.6475,-0.00894575,0.352084
0,-9.32977,-1.22054,0.596686
0,-7.68259,-0.0372357,0.374643
0,-7.67583,-0.0257914,0.296736
0,-7.65149,-0.00824087,0.311382
0,-7.90395,-0.205097,0.240002
0,-7.63924,-0.000325798,0.327049
0,-7.7448,-0.0851755,0.397879
0,-7.9813,-0.260726,0.450806
0,-8.07442,-0.328496,0.466198
0,-11.6146,-4.09704,0.0623575
0,-7.66231,-0.0159205,0.303907
0,-8.66956,-0.754172,0.539256
0,-7.68224,-0.0369591,0.374477
0,-9.53672,-1.36649,0.611902
0,-8.13671,-0.373576,0.4756
0,-9.4332,-1.29347,0.604423
0,-7.77262,-0.106231,0.406002
0,-7.73808,-0.0729806,0.274581
0,-7.71754,-0.0643468,0.388846
0,-7.82439,-0.14503,0.419192
0,-8.59517,-0.7014,0.531627
0,-8.28504,-0.480276,0.495858
0,-7.66107,-0.0150246,0.304663
0,-8.38829,-0.554131,0.508593
0,-7.66738,-0.019593,0.30102
0,-8.19645,-0.41664,0.484079
0,-7.97007,-0.259444,0.229937
0,-7.93014,-0.22325,0.441467
0,-7.92483,-0.22217,0.236677
0,-7.6898,-0.0428806,0.377927
0,-7.83206,-0.146997,0.252789
0,-8.13534,-0.37258,0.475398
0,-7.6486,-0.00987736,0.353171
0,-8.47636,-0.616929,0.518759
0,-8.4274,-0.582038,0.51318
0,-9.48552,-1.33038,0.608235
0,-7.6878,-0.0413153,0.377038
0,-7.64661,-0.00818834,0.351159
0,-7.96627,-0.249735,0.448137
0,-7.63886,-0.000152576,0.328294
0,-7.86892,-0.178115,0.429171
0,-7.66704,-0.0249233,0.366528
0,-8.59167,-0.698917,0.53126
0,-7.64415,-0.00326922,0.31857
0,-9.09449,-1.28,0.138791
0,-7.679,-0.0281328,0.295263
0,-7.95785,-0.249344,0.231699
0,-7.76491,-0.100413,0.40384
0,-7.64863,-0.00990301,0.3532
0,-8.02105,-0.28972,0.4576
0,-9.44761,-1.63237,0.122347
0,-7.63826,-5.95987e-06,0.331536
0,-8.75604,-0.955862,0.158026
0,-7.76159,-0.0978985,0.402887
0,-8.95274,-0.954514,0.56586
0,-7.92923,-0.225778,0.235995
0,-7.68981,-0.0361874,0.290642
0,-8.90059,-0.917671,0.561217
0,-8.06258,-0.336792,0.217713
0,-7.77826,-0.110477,0.407545
0,-8.74799,-0.809737,0.546986
0,-8.66039,-0.747673,0.538332
0,-7.7102,-0.0515873,0.283158
0,-8.17727,-0.434592,0.204685
0,-8.59635,-0.807721,0.168721
0,-8.29878,-0.540327,0.192717
0,-7.63822,-1.87704e-05,0.331952
0,-9.31033,-1.49369,0.128377
0,-7.7652,-0.0940701,0.26742
0,-8.78097,-0.833082,0.550148
0,-9.13173,-1.08085,0.581052
0,-11.0031,-2.40742,0.697341
0,-10.0245,-2.23816,0.10093
0,-7.72121,-0.0671619,0.39014
0,-8.65518,-0.743982,0.537805
0,-7.94578,-0.239382,0.233482
0,-7.80318,-0.12399,0.258692
0,-8.72797,-0.929599,0.159818
0,-7.77171,-0.105541,0.405748
0,-8.4722,-0.694756,0.177984
0,-7.68879,-0.0420962,0.377483
0,-8.27662,-0.474233,0.494774
0,-9.29497,-1.19599,0.594019
0,-7.77286,-0.106408,0.406067
0,-9.25127,-1.43469,0.131106
0,-7.89014,-0.193847,0.242287
0,-8.12623,-0.366002,0.47406
0,-7.64121,-0.00344187,0.344005
0,-9.14727,-1.33176,0.136129
0,-9.66764,-1.45887,0.621013
0,-9.19115,-1.12277,0.585864
0,-7.67474,-0.0249864,0.297259
0,-7.672,-0.0229723,0.298608
0,-7.81425,-0.137466,0.416765
0,-8.77274,-0.971532,0.156976
0,-11.1782,-2.5331,0.705641
0,-8.50712,-0.638821,0.522178
0,-7.9302,-0.226574,0.235845
0,-8.50403,-0.63662,0.521837
0,-7.68067,-0.0357319,0.373729
0,-9.16448,-1.10396,0.583718
0,-10.4773,-2.03215,0.670333
0,-7.87005,-0.178946,0.42941
0,-7.94612,-0.234975,0.444464
0,-10.5338,-2.07234,0.673399
0,-7.9318,-0.22447,0.441783
0,-8.25339,-0.457569,0.491749
0,-8.21623,-0.430871,0.486787
0,-8.00897,-0.291792,0.224571
0,-7.69327,-0.0455842,0.379426
0,-8.55169,-0.670516,0.527021
0,-7.82523,-0.145657,0.419391
0,-8.09424,-0.34286,0.469257
0,-7.72879,-0.0729689,0.392731
0,-7.68254,-0.037198,0.374621
0,-8.50178,-0.635018,0.521588
0,-8.37168,-0.542268,0.506608
0,-7.63858,-0.000803594,0.337253
0,-8.77281,-0.971599,0.156971
0,-7.78819,-0.112129,0.261988
0,-8.89298,-1.08538,0.149748
0,-8.1263,-0.366052,0.47407
0,-7.66281,-0.0162801,0.30361
0,-8.03797,-0.316073,0.220791
0,-9.70557,-1.48564,0.623584
0,-8.6722,-0.756045,0.539521
0,-7.6401,-0.00077681,0.32491
0,-8.3056,-0.546318,0.192091
0,-8.44535,-0.670583,0.180116
0,-9.35004,-1.23483,0.598224
0,-7.68889,-0.0421677,0.377524
0,-7.68905,-0.0422984,0.377598
0,-8.09262,-0.362214,0.214104
0,-7.82534,-0.141624,0.254116
0,-9.30458,-1.48793,0.128639
0,-8.59489,-0.701197,0.531597
0,-7.64178,-0.00395996,0.344959
0,-7.99799,-0.282637,0.226049
0,-8.51052,-0.729412,0.175025
0,-11.2151,-2.55958,0.707347
0,-8.26341,-0.464764,0.493062
0,-9.61353,-1.42068,0.617293
0,-7.6382,-3.08397e-05,0.332221
0,-7.7957,-0.123581,0.41214
0,-7.69857,-0.042773,0.287263
0,-8.60958,-0.819874,0.167786
0,-8.39407,-0.624679,0.184331
0,-10.0822,-1.75185,0.647622
0,-7.7856,-0.116003,0.409512
0,-8.0161,-0.297755,0.223624
0,-7.74623,-0.0862569,0.398318
0,-8.1754,-0.401482,0.481146
0,-7.98128,-0.260713,0.450803
0,-8.25943,-0.505855,0.19642
0,-7.65812,-0.0129154,0.306541
0,-8.70201,-0.777175,0.542492
0,-8.23178,-0.481763,0.199116
0,-7.72331,-0.0615999,0.278938
0,-7.97271,-0.254448,0.449288
0,-7.75646,-0.087241,0.269629
0,-8.23135,-0.481387,0.199159
0,-7.9224,-0.220182,0.237056
0,-8.19981,-0.419064,0.484544
0,-8.06371,-0.320724,0.464515
0,-7.74246,-0.076369,0.273358
0,-8.70523,-0.779456,0.54281
0,-8.59083,-0.698321,0.531172
0,-7.88298,-0.188512,0.432123
0,-7.952,-0.244512,0.232558
0,-7.70485,-0.0545735,0.384131
0,-8.4523,-0.67683,0.17956
0,-7.75016,-0.08924,0.399515
0,-7.9314,-0.227563,0.23566
0,-8.15968,-0.419464,0.206559
0,-11.3774,-3.80234,0.0667971
0,-10.5634,-2.83728,0.0852007
0,-8.44509,-0.594652,0.515216
0,-8.18495,-0.408361,0.482484
0,-9.78761,-1.98495,0.109047
0,-7.80556,-0.130967,0.414628
0,-8.44494,-0.670217,0.180149
0,-7.90125,-0.201991,0.435838
0,-7.82995,-0.149177,0.420498
0,-7.80304,-0.129083,0.414
0,-7.63916,-0.00144634,0.339402
0,-7.64131,-0.00148075,0.322607
0,-9.20928,-1.13556,0.58731
0,-7.8374,-0.151275,0.251753
0,-8.0551,-0.31448,0.463149
0,-7.64527,-0.00704595,0.349681
0,-8.72933,-0.930864,0.159731
0,-9.07952,-1.04402,0.576733
0,-9.54937,-1.73654,0.118138
0,-7.85851,-0.170402,0.426928
0,-8.00955,-0.292275,0.224493
0,-8.24777,-0.453538,0.491009
0,-7.72951,-0.0663669,0.277062
0,-7.70044,-0.0511546,0.382388
0,-10.3486,-1.94072,0.663187
0,-8.7152,-0.786516,0.543791
0,-7.77531,-0.101995,0.264968
0,-9.15052,-1.33495,0.135968
0,-7.7984,-0.120199,0.259725
0,-7.69273,-0.038376,0.289485
0,-7.73692,-0.079171,0.395394
0,-7.67967,-0.0286274,0.29496
0,-7.64706,-0.00857969,0.351642
0,-7.64839,-0.00610455,0.314077
0,-7.63915,-0.000280296,0.327335
0,-8.8407,-1.03566,0.152821
0,-8.55323,-0.671605,0.527185
0,-7.85825,-0.168033,0.247856
0,-8.33144,-0.569101,0.189754
0,-7.75993,-0.089954,0.26874
0,-8.0274,-0.307213,0.222147
0,-8.56371,-0.679056,0.528305
0,-8.50356,-0.723103,0.175556
0,-7.71607,-0.0632169,0.388319
0,-7.66649,-0.0189451,0.301507
0,-7.78211,-0.107338,0.263377
0,-7.64028,-0.000874392,0.324541
0,-8.38792,-0.619197,0.184849
0,-7.96856,-0.258197,0.230152
0,-7.6458,-0.00435606,0.316674
0,-7.63817,-0.000106827,0.333273
0,-7.97325,-0.262085,0.229483
0,-8.14749,-0.381356,0.477166
0,-7.95909,-0.250368,0.231518
0,-7.63823,-1.45959e-05,0.33184
0,-10.4573,-2.01792,0.669236
0,-7.99927,-0.273846,0.453923
0,-7.74225,-0.0832353,0.397085
0,-7.87409,-0.180828,0.245035
0,-9.34799,-1.23338,0.598068
0,-7.90927,-0.2079,0.43743
0,-8.57905,-0.791859,0.169958
0,-11.1071,-3.4739,0.0723205
0,-7.68391,-0.0317791,0.293093
0,-8.43479,-0.661104,0.180968
0,-8.05896,-0.317278,0.463763
0,-7.70552,-0.0550917,0.38439
0,-8.18554,-0.441719,0.203817
0,-8.08443,-0.355271,0.215072
0,-7.64637,-0.00799019,0.35091
0,-8.11386,-0.357058,0.472222
0,-9.319,-1.50239,0.127983
0,-8.17772,-0.434981,0.204637
0,-7.75922,-0.0961053,0.4022
0,-7.63827,-0.00036696,0.335219
0,-8.38064,-0.612723,0.185466
0,-7.64233,-0.00210855,0.320998
0,-7.69975,-0.0436656,0.286827
0,-7.70471,-0.0544628,0.384075
0,-7.68362,-0.0380475,0.375129
0,-7.65834,-0.0179135,0.361014
0,-7.82518,-0.141497,0.254148
0,-7.69281,-0.0384346,0.289454
0,-7.64434,-0.00339635,0.318333
0,-7.95402,-0.240766,0.445918
0,-8.80223,-0.999299,0.155149
0,-8.34132,-0.520572,0.502919
0,-8.1488,-0.410126,0.20774
0,-7.6444,-0.00343185,0.318267
0,-7.80711,-0.127104,0.257857
0,-7.6481,-0.00946104,0.352692
0,-7.64628,-0.00791323,0.350813
0,-8.60117,-0.812145,0.16838
0,-7.65488,-0.0106159,0.308782
0,-7.66132,-0.020332,0.363017
0,-9.88355,-1.61135,0.635267
0,-7.65789,-0.0127543,0.306691
0,-8.01799,-0.299333,0.223375
0,-7.66732,-0.0251491,0.366692
0,-8.37191,-0.542436,0.506636
0,-8.21957,-0.433275,0.48724
0,-8.16884,-0.396753,0.48022
0,-7.768,-0.102741,0.404712
0,-8.24038,-0.448226,0.490029
0,-7.73457,-0.0773821,0.394636
0,-8.07815,-0.349949,0.215823
0,-8.62764,-0.724445,0.534994
0,-8.67267,-0.878132,0.163455
0,-8.29206,-0.485301,0.496755
0,-8.3021,-0.543241,0.192412
0,-7.83799,-0.155159,0.422351
0,-7.69664,-0.0482093,0.380842
0,-7.63876,-0.00100613,0.338001
0,-9.31262,-1.20844,0.595376
0,-7.77741,-0.109838,0.407314
0,-7.6382,-3.34757e-05,0.332272
0,-7.90042,-0.201381,0.435672
0,-7.65836,-0.0130886,0.306381
0,-7.76028,-0.0902215,0.268653
0,-9.13473,-1.31943,0.136754
0,-7.76952,-0.10389,0.405139
0,-12.4679,-3.47117,0.758326
0,-7.63829,-0.000399313,0.335402
0,-7.93589,-0.227469,0.442554
0,-7.70879,-0.0576118,0.385637
0,-7.67497,-0.0251573,0.297147
0,-7.88845,-0.192551,0.433249
0,-7.73519,-0.0707425,0.275406
0,-8.62104,-0.830418,0.166985
0,-7.65712,-0.0122058,0.307209
0,-7.69663,-0.0482028,0.380839
0,-7.67442,-0.0247468,0.297416
0,-8.13129,-0.36966,0.474806
0,-9.16982,-1.35397,0.135015
0,-7.81647,-0.134554,0.255908
0,-7.6719,-0.0287988,0.369255
0,-7.93586,-0.227445,0.442548
0,-7.64651,-0.0081057,0.351056
0,-11.5303,-2.78691,0.721412
0,-8.69517,-0.899022,0.161958
0,-7.97484,-0.2634,0.229258
0,-9.12413,-1.0755,0.580429
0,-9.41205,-1.27856,0.602863
0,-7.93338,-0.225625,0.44208
0,-8.09367,-0.363106,0.21398
0,-7.87072,-0.1781,0.245626
0,-7.64075,-0.00115,0.323598
0,-7.75793,-0.0951349,0.401826
0,-8.40974,-0.638668,0.183022
0,-7.78279,-0.107874,0.26322
0,-8.91342,-0.926736,0.562369
0,-7.96401,-0.248078,0.44773
0,-7.64628,-0.00790871,0.350807
0,-7.74463,-0.0780502,0.272762
0,-9.4978,-1.33904,0.60912
0,-7.65813,-0.0177494,0.360873
0,-8.22944,-0.479729,0.199348
0,-9.07666,-1.042,0.576493
0,-8.56519,-0.779178,0.170961
0,-8.99768,-1.1859,0.14389
0,-10.3935,-1.9726,0.665706
0,-7.99368,-0.279047,0.226637
0,-7.9999,-0.274303,0.45403
0,-8.42366,-0.651129,0.181875
0,-7.73939,-0.0810539,0.396182
0,-7.63821,-2.60846e-05,0.332122
0,-7.69389,-0.0392466,0.289034
0,-7.73975,-0.0742649,0.274113
0,-9.40267,-1.27194,0.602167
0,-10.6164,-2.13114,0.677805
0,-7.86937,-0.177011,0.245864
0,-8.40241,-0.564215,0.510263
0,-8.11931,-0.360997,0.473034
0,-7.73855,-0.0733439,0.274448
0,-7.99967,-0.274135,0.453991
0,-7.80833,-0.128077,0.257599
0,-8.14416,-0.406152,0.208248
0,-7.86631,-0.176181,0.428613
0,-7.88699,-0.191294,0.242817
0,-7.71119,-0.0523417,0.282825
0,-8.81132,-0.854553,0.553014
0,-7.98041,-0.260073,0.450649
0,-7.93238,-0.224893,0.441892
0,-7.67537,-0.0315461,0.371084
0,-7.6407,-0.00111603,0.323707
0,-7.77651,-0.109162,0.40707
0,-7.65041,-0.00749623,0.312275
0,-7.67504,-0.0252095,0.297113
0,-9.92015,-1.63722,0.637595
0,-7.6392,-0.00030639,0.327169
0,-8.47869,-0.700607,0.177477
0,-7.71694,-0.0567269,0.28094
0,-8.64055,-0.7336,0.536316
0,-7.78628,-0.110626,0.26242
0,-7.78546,-0.115897,0.409475
0,-8.25501,-0.458733,0.491962
0,-8.50854,-0.727618,0.175176
0,-7.64157,-0.00163691,0.322179
0,-9.22266,-1.40625,0.132459
0,-8.90047,-0.917583,0.561206
0,-7.81195,-0.13575,0.416205
0,-7.96559,-0.255736,0.230579
0,-8.0036,-0.277003,0.454662
0,-7.7938,-0.116566,0.260732
0,-7.66224,-0.0210762,0.36361
0,-9.66385,-1.85512,0.113643
0,-10.6259,-2.13796,0.67831
0,-9.11679,-1.07031,0.579825
0,-9.142,-1.0881,0.581891
0,-10.9659,-3.30541,0.075424
0,-7.64798,-0.00582994,0.314456
0,-7.91637,-0.21524,0.238006
0,-8.11509,-0.381316,0.211502
0,-7.96274,-0.253386,0.230988
0,-8.87877,-0.902252,0.559243
0,-7.96931,-0.25882,0.230044
0,-7.65411,-0.0100754,0.309345
0,-7.75459,-0.0857897,0.270111
0,-7.63825,-0.000345223,0.335092
0,-7.67778,-0.0272267,0.295825
0,-9.35262,-1.53619,0.126473
0,-8.82888,-1.02447,0.15353
0,-8.82723,-1.02291,0.15363
0,-7.94293,-0.237042,0.233908
0,-7.75917,-0.089357,0.268934
0,-7.7944,-0.117039,0.2606
0,-7.64158,-0.00164512,0.322157
0,-7.8848,-0.189515,0.243188
0,-8.88105,-1.074,0.150441
0,-8.08779,-0.358113,0.214674
0,-7.64182,-0.00399735,0.345025
0,-8.26106,-0.507278,0.196264
0,-8.65093,-0.857994,0.164925
0,-8.52938,-0.746535,0.173603
0,-7.64562,-0.00423869,0.316866
0,-7.63832,-7.04468e-08,0.330942
0,-7.63864,-0.000874241,0.337524
0,-8.36579,-0.538064,0.505899
0,-7.66005,-0.0142925,0.305298
0,-7.92759,-0.221371,0.440981
0,-7.6452,-0.00395927,0.317334
0,-7.91748,-0.213943,0.439036
0,-7.74238,-0.083335,0.397126
0,-8.18467,-0.440969,0.203908
0,-7.76842,-0.103059,0.40483
0,-10.0004,-1.69396,0.642616
0,-8.75497,-0.954857,0.158093
0,-9.39468,-1.57865,0.124622
0,-8.33766,-0.51795,0.502468
0,-7.73708,-0.0722033,0.274865
0,-8.08039,-0.351845,0.215555
0,-7.816,-0.138774,0.417189
0,-7.71947,-0.0658335,0.389533
0,-7.6383,-0.000420155,0.335516
0,-7.64353,-0.00286752,0.319351
0,-8.56599,-0.779915,0.170902
0,-7.97525,-0.263742,0.2292
0,-7.85582,-0.166078,0.248298
0,-9.30454,-1.48789,0.12864
0,-9.90522,-1.62667,0.636648
0,-7.80007,-0.126854,0.413251
0,-7.71702,-0.0639521,0.388662
0,-8.76275,-0.962156,0.157602
0,-7.84544,-0.1607,0.424039
0,-8.23228,-0.482195,0.199067
0,-8.21613,-0.430805,0.486774
0,-7.76784,-0.0961368,0.26677
0,-7.72705,-0.0716369,0.392146
0,-10.1564,-1.80443,0.65207
0,-9.25531,-1.43871,0.130916
0,-11.2012,-3.58729,0.0703389
0,-7.6487,-0.00631538,0.313791
0,-7.69326,-0.0387719,0.289279
0,-7.66761,-0.0253827,0.366861
0,-7.79232,-0.115393,0.261062
0,-7.67648,-0.0324282,0.371655
0,-8.47962,-0.701448,0.177404
0,-7.91689,-0.213508,0.438921
0,-8.5907,-0.802539,0.169123
0,-8.40623,-0.635537,0.183313
0,-7.75199,-0.0837621,0.270792
0,-8.01107,-0.282447,0.455928
0,-7.89652,-0.199038,0.241222
0,-7.93796,-0.23295,0.234659
0,-7.64973,-0.0108314,0.354234
0,-7.72175,-0.0675805,0.39033
0,-7.68641,-0.0402286,0.376411
0,-8.80288,-0.848584,0.552222
0,-7.95703,-0.248666,0.231819
0,-8.28032,-0.47689,0.495252
0,-7.63943,-0.000417527,0.32653
0,-7.81244,-0.131345,0.25674
0,-7.65472,-0.0105041,0.308897
0,-7.69832,-0.0425815,0.287357
0,-8.28805,-0.482427,0.496243
0,-8.32009,-0.559081,0.190773
0,-9.01221,-0.996505,0.571031
0,-8.041,-0.304232,0.460879
0,-7.66061,-0.014695,0.304947
0,-7.68988,-0.0429424,0.377961
0,-7.74119,-0.082424,0.396751
0,-10.0069,-1.69857,0.643019
0,-7.76117,-0.0975807,0.402766
0,-7.69558,-0.0405184,0.288386
0,-7.88591,-0.190412,0.243001
0,-7.65962,-0.013987,0.305568
0,-7.97588,-0.256767,0.449851
0,-7.83795,-0.155132,0.422343
0,-10.7073,-3.00259,0.081536
0,-8.50535,-0.724724,0.175419
0,-9.25676,-1.16905,0.591053
0,-8.41899,-0.576044,0.512204
0,-7.64727,-0.00875223,0.351851
0,-7.70023,-0.0440248,0.286654
0,-10.7143,-2.20093,0.682918
